Country,Region,DataYear,ClassGrade,Gender,Ageyears,Handed,Height_cm,Footlength_cm,Armspan_cm,Languages_spoken,Travel_to_School,Travel_time_to_School,Reaction_time,Score_in_memory_game,Favourite_physical_activity,Importance_reducing_pollution,Importance_recycling_rubbish,Importance_conserving_water,Importance_saving_energy,Importance_owning_computer,Importance_Internet_access,Left_Footlength_cm,Longer_foot,Index_Fingerlength_mm,Ring_Fingerlength_mm,Longer_Finger_Lefthand,Birth_month,Favorite_Season,Allergies,Vegetarian,Favorite_Food,Beverage,Favorite_School_Subject,Sleep_Hours_Schoolnight,Sleep_Hours_Non_Schoolnight,Home_Occupants,Home_Internet_Access,Communication_With_Friends,Text_Messages_Sent_Yesterday,Text_Messages_Received_Yesterday,Hanging_Out_With_Friends_Hours,Talking_On_Phone_Hours,Doing_Homework_Hours,Doing_Things_With_Family_Hours,Outdoor_Activities_Hours,Video_Games_Hours,Social_Websites_Hours,Texting_Messaging_Hours,Computer_Use_Hours,Watching_TV_Hours,Paid_Work_Hours,Work_At_Home_Hours,Schoolwork_Pressure,Planned_Education_Level,Favorite_Music,Superpower,Preferred_Status,Role_Model_Type,Charity_Donation
USA,KY,2016,"6         ",Female,12,Right-Handed,142,20,146,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA,KY,2018,"10        ",Female,17,Right-Handed,169,20,170,1,Car,15,.32,36,Lacrosse,1000,1000,1000,1000,800,900,22,"Left foot",7.5,7.3,"Index finger",February,Spring,Yes,No,Fruit,Water,"Social studies",8,8,4,"Yes - broadband connection","Myspace, Facebook, other social networking sites, or blog",20,250,5,0,10,2,6,0,10,1,15,0,15,5,Some,"Graduate degree","Rock and roll",Telepathy,Happy,"Coach or club leader","International aid"
USA,KY,2015,"6         ",Male,11,Right-Handed,144,20,156,1,Bus,60,0.73,38,"Football (American)",1000,1000,1000,500,25,40,20,"Same length",70,70,"Same length",July,Fall,No,Yes,Meat,Water,"Physical education",8,12,5,"Yes - other","Cell phone",0,0,3,3,3,3,3,3,3,3,3,3,3,3,"Very little","Graduate degree",Country,Fly,Healthy,Relative,"International aid"
USA,KY,2018,"10        ",Female,14,Right-Handed,158,21,166,3,Car,30,0.764,57,Tennis,1000,900,1000,850,500,700,22,"Left foot",120,119,"Index finger",November,Summer,No,Yes,"Rice/Noodle dishes",Juice,"Mathematics and statistics",6,9,4,"Yes - dial-up connection","Text messaging",10,8,0,6,9,4,6,0,2,5,30,5,0,5,Some,"Graduate degree",Country,Invisibility,Famous,Relative,"International aid"
USA,KY,2018,"12        ",Female,17,Right-Handed,166,25,167,1,Car,15,0.442,54,"Hockey (Field)",797,1000,337,465,257,176,24,"Right foot",80,80,"Same length",November,Fall,No,No,Pizza/Pasta,Water,"Social studies",6,8,3,"Yes - broadband connection","Text messaging",75,120,10,30,40,35,20,5,15,10,20,5,15,0,Some,"Undergraduate degree",Country,Fly,Happy,"Coach or club leader","International aid"
USA,KY,2013,"8         ",Male,14,Right-Handed,179,11,143,2,Car,10,0.385,75,Soccer,997,990,200,700,300,200,11,"Same length",9,9.5,"Ring finger",February,Summer,No,No,Meat,Water,History,8,6,6,"Yes - broadband connection","Text messaging",150,150,1,1,3,3,6,0,0,2,1,2,0,4,Some,Other,Reggae,Fly,Happy,Relative,"Arts, culture, sports"
USA,KY,2018,"10        ",Female,16,Right-Handed,173,27,173,1,Bus,60,.809,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA,KY,2018,"10        ",Male,15,Right-Handed,164,30,180,2,Bus,45,0.728,47,Soccer,500,500,500,500,500,500,28,"Right foot",,,"Index finger",May,Summer,No,Yes,Pizza/Pasta,Water,History,9,8,4,"Yes - broadband connection","Text messaging",20,20,5,1,25,10,10,10,0,2,25,1,0,2,Some,Other,"Rap/Hip hop",Fly,Famous,"Doctor or nurse",Health
USA,KY,2012,"6         ",Female,11,Right-Handed,157.5,25,157.5,1,Car,"12 ",,,,100,,,,,,22.5,"Right foot",83,81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA,KY,2018,"10        ",Female,15,Right-Handed,160,23,165,3,Bus,80,.552,45,Tennis,481,353,150,615,652,834,23,"Same length",70,75,"Ring finger",December,Winter,No,Yes,Pizza/Pasta,Water,"Mathematics and statistics",7,10,4,"Yes - broadband connection","Text messaging",50,50,1,.5,6,3,5,0,4,1,4,0,0,0,Some,"Graduate degree",Pop,Invisibility,Famous,Actor,"International aid"
USA,KY,2012,"6         ",Male,11,Right-Handed,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA,KY,2012,"6         ",Female,12,Right-Handed,12.4,27,154.4,1,Car,10,,,Gymnastics,700,1000,1000,999,20,20,27,"Left foot",,,"Same length",November,Summer,No,No,Fruit,"Soft drink (caffeinated)","Mathematics and statistics",9,9,3,"Yes - broadband connection","Text messaging",9,9,40,2,8,20,10,5,5,8,11,7,0,4,Some,"Graduate degree",Country,Telepathy,Rich,Teacher,Health
USA,KY,2018,"10        ",Female,15,Right-Handed,162,23,160,2,Bus,30,.663,73,Lacrosse,900,900,700,700,1000,1000,23,"Same length",8.5,8.5,"Same length",February,Spring,No,No,Desserts,Water,"Mathematics and statistics",7,9,5,"Yes - dial-up connection","In person",60,200,14,2,23,6,2,0,14,2,42,14,0,1,"A lot","Less than high school",Pop,Invisibility,Healthy,"Doctor or nurse","International aid"
USA,KY,2013,"5         ",Male,10,Right-Handed,144,23,136,1,Car,12,0.599,73,Basketball,639,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA,KY,2013,"12        ",Female,16,Right-Handed,160,24,151,2,Bus,20,.45,45,Other,824,717,765,727,326,326,24,"Same length",73,70,"Index finger",January,Spring,Yes,No,"Rice/Noodle dishes",Water,Art,7,11.5,4,"Yes - broadband connection","Internet chat or instant messaging",41,60,.5,0,10,2,1,3,6,2,8,4,0,1,"A lot","Graduate degree",Techno/Electronic,Fly,Happy,Friend,"Arts, culture, sports"
USA,KY,2019,"7         ",Male,13,Right-Handed,"5,6",1foot,14,1,Car,10min,5,19sec,"Football (American)",0,0,0,0,0,0,1foot,"Same length",2half,"2 1/4","Same length",October,Summer,Yes,No,Meat,Water,Other,8h,24h,5to6,"Yes - other","Cell phone",none,9,24,9,2,24,10,24,24,24,24,1,24,24,None,"Some college","Rap/Hip hop","Super strength",Rich,Relative,"International aid"
USA,KY,2016,"6         ",Male,12,Right-Handed,149,23,148,1,Bus,20,0.51,52,Skateboarding/Rollerblading,1000,1000,1000,1000,1000,1000,23,"Same length",7,7,"Same length",August,Summer,No,No,Meat,"Soft drink (caffeinated)",Science,11,0,7,"Yes - other","In person",0,0,,,,,,,,,,,,,,,,,,,
USA,KY,2013,"5         ",Female,11,Left-Handed,157,23,153,3,Bus,15,0.371,41,Dancing,1000,1000,1000,1000,257,385,24,"Left foot",70,80,"Ring finger",January,Summer,Yes,No,Fruit,"Soft drink (caffeinated)","Mathematics and statistics",7,12,4,"Yes - broadband connection","Myspace, Facebook, other social networking sites, or blog",87,84,35,5,23,21,11,33,26,25,27,12,0,0,None,"Graduate degree",Pop,"Freeze time",Famous,Teacher,"Education/Youth development"
USA,KY,2016,"6         ",Female,11,Right-Handed,142,27,173,1,Car,12,0.419,43,None,500,500,100,100,1000,1000,27,"Same length",7,8,"Ring finger",April,Winter,Yes,Yes,Fruit,Water,Art,6,1,8,"Yes - other","Myspace, Facebook, other social networking sites, or blog",16,15,8,10,1,0,0,2,168,167,168,0,0,0,"A lot","Graduate degree",Other,Invisibility,Happy,Friend,"Wildlife, animals"
USA,KY,2012,"12        ",Female,17,Right-Handed,161,22,165,1,Bus,10,0.336,29,Tennis,45,40,60,50,70,80,20,"Right foot",80,70,"Index finger",October,Spring,No,No,Seafood,Milk,"Mathematics and statistics",8,10,6,"Yes - broadband connection",E-mail,0,0,40,0,8,3,7,5,10,10,11,11,0,4,"A lot","Some college",Pop,Telepathy,Happy,"Religious figure",Religious
USA,KY,2013,"8         ",Male,13,Right-Handed,5.6,10,75,1,Bus,,1.35,39,Basketball,850,679,600,589,868,900,10,"Same length",12.5,12.5,"Same length",July,Spring,No,No,Seafood,"Energy drink","Physical education",8,12,4,"Yes - other","Myspace, Facebook, other social networking sites, or blog",0,0,50,7,1,4,23,0,25,0,50,23,0,0,"Very little","High school","Rap/Hip hop",Invisibility,Famous,"Musician or singer",Other
USA,KY,2013,"12        ",Male,15,Right-Handed,174,28,181,2,Bus,15,.345,45,Athletics,300,100,100,100,900,900,26,"Right foot",80,80,"Same length",May,Spring,No,No,Meat,"Sports drink","Mathematics and statistics",7,9,3,"Yes - broadband connection","Text messaging",40,45,13,2,2,5,8,1,30,25,27,15,20,2,Some,"Graduate degree","Rap/Hip hop","Super strength",Rich,Relative,"Arts, culture, sports"
USA,KY,2018,"10        ",Female,17,Right-Handed,161,24,168,2,Car,15,0.734,34,Dancing,100,100,100,90,90,100,24,"Same length",75,80,"Ring finger",February,Summer,Yes,No,"Rice/Noodle dishes",Juice,Science,6,10,2,"Yes - broadband connection","Text messaging",150,150,5,2,35,10,1,0,2,4,50,12,0,2,"A lot","Undergraduate degree","Rap/Hip hop",Invisibility,Rich,Relative,"Education/Youth development"
USA,KY,2018,"10        ",Male,15,Right-Handed,175,26,180,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA,KY,2015,"6         ",Female,11,Right-Handed,134,20,140,1,Bus,50,0.449,44,Swimming,1000,1000,1000,1000,0,0,20,"Same length",6.5,6,"Index finger",August,Summer,No,No,Fruit,Water,"Mathematics and statistics",8.5,8,4,"No internet connection","In person",0,0,3,1,5,4,5,5,2,0,2,9,0,3,Some,"Graduate degree",Country,Telepathy,Healthy,Relative,Health
USA,KY,2012,"6         ",Male,11,Right-Handed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA,KY,2013,"12        ",Female,17,Ambidextrous,165,26,164,1,Walk,20,0.314,28,Walking/Hiking,300,150,350,300,900,900,26,"Same length",80,80,"Same length",April,Winter,No,No,Seafood,Water,English,7,8,5,"Yes - broadband connection","In person",2,2,0,5,5,20,6,8,20,1,20,25,4,10,"A lot","Graduate degree",Pop,Invisibility,Healthy,"Musician or singer","Wildlife, animals"
USA,KY,2019,"12        ",Female,17,Right-Handed,179.1,26,176.5,1,Car,25,0.442,32,Other,800,750,450,550,200,700,27,"Left foot",75,75,"Same length",November,Summer,Yes,No,"Rice/Noodle dishes",Coffee,"Mathematics and statistics",6,9,4,"Yes - other","Myspace, Facebook, other social networking sites, or blog",23,24,60,15,17,18,5,2,45,10,45,13,0,2,"A lot","Graduate degree","Rap/Hip hop",Invisibility,Happy,Relative,Environment
USA,KY,2015,"6         ",Male,11,Right-Handed,152,25,160,1,Bus,15,0.498,38,"Football (American)",100,117,1000,428,102,166,25,"Same length",8,9,"Ring finger",May,Winter,Yes,No,Meat,"Sports drink","Physical education",8,13,3,"Yes - dial-up connection","In person",35,50,1,2,1,3,5,1,1,1,1,1,5,1,Some,"Some college",Country,"Super strength",Famous,"Sports person","Arts, culture, sports"
USA,KY,2012,"12        ",Male,16,Right-Handed,179,28,182,1,Car,15,0.497,42,Other,500,100,0,200,1000,1000,29,"Left foot",108,125,"Ring finger",October,Fall,No,No,Fruit,"Soft drink (non-caffeinated)","Mathematics and statistics",7,8,3,"Yes - other","Text messaging",20,18,2,0,1.5,3,1,4,.5,1,3,7,0,1,"Very little","Graduate degree",Pop,Fly,Happy,Actor,"Wildlife, animals"
USA,KY,2019,"7         ",Female,12,Right-Handed,125,18,135,2,Car,6,0.51,42,Other,1000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA,KY,2018,"10        ",Male,15,Right-Handed,161.3,25,164,2,Bus,71,.568,57,Tennis,700,500,600,300,400,800,24.5,"Right foot",,,,April,Winter,Yes,No,Seafood,Water,Science,6,8,4,"Yes - broadband connection","Internet chat or instant messaging",64,72,4,1,6,5,4,10,3,1,12,.5,1,3,"A lot","Graduate degree",Techno/Electronic,Fly,Rich,"Business person",Environment
USA,KY,2018,"10        ",Male,15,Left-Handed,174,25,180,1,Car,30,.27,28,Cycling,940,840,706,620,500,500,,,,,"Index finger",April,Spring,Yes,No,Meat,Juice,Science,5,10,4,"Yes - broadband connection","Internet chat or instant messaging",27,30,5,2,10,6,8,21,3,1,12,4,0,2,"A lot","Graduate degree","Rap/Hip hop",Telepathy,Rich,Relative,Health
USA,KY,2018,"10        ",Male,15,Left-Handed,171,24,170,1,Car,15,.31,35,Tennis,700,900,500,500,999,999,25,"Left foot",75,85,"Ring finger",April,Fall,Yes,No,Pizza/Pasta,Other,"Mathematics and statistics",7,10,4,"Yes - broadband connection","In person",2,3,0,0,10,15,10,5,0,.1,10,4,2,5,Some,"Graduate degree","Rock and roll","Freeze time",Rich,Other,"International aid"
USA,KY,2013,"7         ",Male,12,Ambidextrous,161,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA,KY,2018,"10        ",Female,17,Right-Handed,156,20,157,2,Car,25,0.344,29,Soccer,1000,700,700,800,600,800,21,"Left foot",7.2,7.4,"Ring finger",November,Fall,Yes,No,Desserts,Water,Art,6,10,5,"Yes - broadband connection","Text messaging",30,55,2,1,35,8,4,5,7,3,40,7,0,8,"A lot","Graduate degree","Rock and roll",Telepathy,Happy,"Musician or singer","Wildlife, animals"
USA,KY,2019,"12        ",Female,17,Right-Handed,160,24,154,1,Car,30,0.366,31,Other,1000,900,800,950,200,250,24,"Same length",65,70,"Ring finger",May,Winter,Yes,No,Seafood,Water,Science,7,12,2,"Yes - broadband connection","Text messaging",30,20,1,0,20,20,2,50,5,40,70,5,0,10,"A lot","Graduate degree",Techno/Electronic,Fly,Happy,Teacher,"Wildlife, animals"
USA,KY,2019,"7         ",Male,12,Right-Handed,5.6,23,153,1,Bus,25,0.329,38,Baseball/Softball,725,950,750,1000,1000,1000,23,"Same length",90,80,"Index finger",June,Summer,No,No,Fruit,"Soft drink (caffeinated)",Science,9,3,3,"Yes - broadband connection","In person",0,0,35,0,45,95,40,75,0,0,80,80,0,0,"A lot","Graduate degree","Rap/Hip hop","Freeze time",Healthy,"Business person","Education/Youth development"
USA,KY,2012,"6         ",Female,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA,KY,2015,"6         ",Female,12,Right-Handed,152,24,158,1,Car,10,.363,44,Basketball,250,750,500,100,1000,1000,23,"Right foot",83,95,"Ring finger",October,Summer,No,No,Desserts,"Soft drink (caffeinated)","Physical education",8,9,5,"Yes - other","Text messaging",30,25,40,2,1,5,5,1,1,2,1,10,1,1,"Very little","Graduate degree",Pop,Fly,Healthy,"Sports person",Religious
USA,KY,2015,"6         ",Female,11,,149.5,23,153,1,Bus,10,.305,40,Baseball/Softball,791,738,604,1000,749,749,22,"Right foot",8,8.5,"Ring finger",April,Spring,Yes,No,Meat,Water,English,10,9,4,"Yes - other","In person",0,0,16,5,7,70,13,5,6,0,14,12,000,7,Some,"Graduate degree",Pop,"Freeze time",Rich,"Coach or club leader","International aid"
USA,KY,2013,"7         ",Male,13,Right-Handed,160,25,148,2,Car,45,.421,30,Other,500,600,700,700,1000,1000,24,"Right foot",85,65,"Ring finger",November,Fall,Yes,No,Meat,"Soft drink (caffeinated)",Science,7,8,3,"Yes - other","Text messaging",0,2,40,1,20,21,0,20,4,17,16,30,0,1,Some,Other,Classical,"Freeze time",Rich,Friend,Health
USA,KY,2018,"10        ",Male,15,Right-Handed,175,26,180,2,Car,10,.754,48,Soccer,1000,900,950,900,200,300,26,"Same length",68,71,"Ring finger",September,Summer,No,No,Meat,Water,History,7,9,2,"Yes - other",Other,5,3,8,1,15,10,5,0,4,1,5,0," 0",.5,"A lot",Other,Pop,Fly,Happy,Relative,"International aid"
USA,KY,2018,"10        ",Female,15,Right-Handed,159,23,163,3,Bus,60,0.391,42,Lacrosse,1000,786,904,845,21,48,24,"Left foot",70,60,"Index finger",October,Fall,No,No,"No favorite",Water,Science,6,10,4,"Yes - other","Text messaging",30,75,5,2,20,7,5,0,1,2,20,0,0,0,"A lot","Graduate degree",Pop,Telepathy,Happy,Friend,"International aid"
USA,KY,2019,"7         ",Female,13,Ambidextrous,5'5,"7 1/2",5'6,2,Car,"3 min",0.338,30,Other,1000,717,1000,471,0,0,"7 1/2","Same length",8,7,"Index finger",May,Spring,Yes,No,Desserts,Water,"Physical education",7,2,5,"Yes - other","Text messaging",13,18,1,2,0,3,1,1,2,3,24,2,0,1,"Very little","Graduate degree",Pop,Telepathy,Happy,Actor,Health
USA,KY,2012,"6         ",Female,12,Right-Handed,157.5,,60,1,Bus,60,.342,39,Basketball,900,900,1000,1000,600,600,,"Same length",60,70,"Ring finger",December,Winter,No,No,"No favorite","Soft drink (caffeinated)","Physical education",9,5,4,"Yes - broadband connection","Text messaging",150,155,6,,,,,,,,,,,,,,,,,,
USA,KY,2012,"6         ",Female,11,Right-Handed,,9.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA,KY,2013,"12        ",Female,16,Right-Handed,173,23,186,1,Bus,15,.365,39,Dancing,900,700,800,800,700,800,23,"Same length",80,83,"Ring finger",May,Summer,Yes,No,"Rice/Noodle dishes",Milk,Science,7,11,4,"Yes - broadband connection","Cell phone",200,220,20,10,4,40,0,0,1,2,30,30,0,2,"A lot","Graduate degree",Pop,Fly,Happy,Relative,Health
USA,KY,2018,"10        ",Female,17,Right-Handed,171,24,172,1,Car,15,1.149,39,Other,600,800,500,500,700,900,,,,,,October,Winter,No,No,Pizza/Pasta,,Music,8,6,5,"Yes - broadband connection","Text messaging",70,70,10,2,3,6,3,1,6,6,6,2,0,4,Some,"Graduate degree",Country,Fly,Happy,Relative,"Arts, culture, sports"
USA,KY,2019,"12        ",Female,17,Right-Handed,166,17,167,1,Car,25,0.34,50,Walking/Hiking,1000,1000,800,800,800,800,20,"Left foot",45,60,"Ring finger",October,Summer,Yes,Yes,Breads/Sandwiches,Water,,5,8,4,"No internet connection","Text messaging",100,100,15,5,10,4,6,0,35,35,15,2,20,4,"A lot","Graduate degree","Rap/Hip hop",Telepathy,,Relative,"Education/Youth development"
USA,KY,2018,"10        ",Female,17,Right-Handed,169,25,170,1,Bus,65,0.675,69,Tennis,1000,900,1000,750,100,500,24,"Right foot",50,70,"Ring finger",July,Winter,Yes,No,Seafood,Water,Science,6,8,6,"Yes - broadband connection","Text messaging",15,0,15,3,20,50,3,3,0,16,75,77,30,25,"A lot","Graduate degree","Rhythm and blues (R&B)",Telepathy,Healthy,Relative,"Education/Youth development"
USA,KY,2012,"12        ",Male,18,Right-Handed,191,27,193,1,Car,12,.406,46,Lacrosse,545,433,380,,182,353,27,"Same length",88,90,"Ring finger",August,Fall,No,No,Meat,Water,English,8,7,4,"Yes - other","In person",10,10,12,1,3,5,8,2,2,3,4,5,6,3,Some,"Graduate degree",Other,"Freeze time",Happy,"Sports person",Health
USA,KY,2018,"10        ",Female,15,Right-Handed,158,20,169,2.5,Bus,35,.882,55,Swimming,800,750,750,750,1000,1000,20,"Same length",8,8,"Same length",September,Fall,Yes,Yes,Desserts,Coffee,"Social studies",5,8,4,"Yes - other","Myspace, Facebook, other social networking sites, or blog",52,53,3,1,20,5,2,0,7,4,10,7,0,0,"A lot","Graduate degree","Rhythm and blues (R&B)","Freeze time",Happy,Friend,"International aid"
USA,KY,2013,"7         ",Female,13,Right-Handed,155,23,158,2,Car,15,.326,41,Soccer,1000,1000,1000,1000,305,305,23,"Same length",75,80,"Ring finger",December,Summer,Yes,No,"No favorite",Water,"Physical education",8,12,4,"Yes - other","Text messaging",200,200,48,2,3,72,5,1,3,72,3,24,0,2,Some,Other,Country,Telepathy,Happy,Other,"Wildlife, animals"
USA,KY,2013,"7         ",Male,12,,161,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA,KY,2019,"12        ",Female,17,Right-Handed,173,22,162,1,Car,35,.33,38,Lacrosse,850,840,200,400,100,950,25,"Left foot",75,70,"Index finger",September,Fall,Yes,No,Pizza/Pasta,Water,History,4,12,3,"Yes - other","Myspace, Facebook, other social networking sites, or blog",60,66,30,2,3,0,0,0,72,20,0,0,9,1,"A lot","Graduate degree","Rap/Hip hop",Telepathy,Happy,Relative,Environment
USA,KY,2013,"8         ",Female,14,Right-Handed,162,26,18,1,Walk,15,0.613,43,Dancing,100,100,100,100,100,100,22,"Same length",8,14,"Ring finger",March,Summer,No,No,Meat,Juice,"Computers and technology",7,5,4,"Yes - other","Text messaging",6,6,10,16,4,24,6,1,24,24,24,24,5,4,Some,"Some college","Rhythm and blues (R&B)",Invisibility,Happy,Actor,Health
USA,KY,2012,"6         ",Female,12,Right-Handed,15240,2032,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA,KY,2019,"12        ",Female,17,,152,25,66,2,Car,20,0.737,45,Athletics,100,100,0,0,0,0,24,"Right foot",6,7,"Ring finger",March,Summer,Yes,No,Pizza/Pasta,Water,"Mathematics and statistics",8,10,2,"Yes - dial-up connection","Cell phone",20,20,24,2,1,2,4,0,4,4,24,4,4,4,Some,"Some college","Rap/Hip hop",Fly,Healthy,"Musician or singer","International aid"
USA,KY,2018,"10        ",Male,15,Right-Handed,175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA,KY,2012,"6         ",Female,12,Right-Handed,157.4,22,160.0,1,Car,30,0.404,48,Swimming,500,600,900,100,200,100,22,"Same length",70,71,"Ring finger",October,Summer,Yes,No,Meat,Tea,Art,7.5,10,5,"No internet connection","Text messaging",0,5,2,1,2,2,2,1,0,5,2,3,0,2,"Very little","Undergraduate degree","Rap/Hip hop",Telepathy,Healthy,Relative,Health
USA,KY,2019,"7         ",Male,14,Right-Handed,"5,3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA,KY,2013,"12        ",Male,17,Right-Handed,187.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA,KY,2015,"6         ",Female,12,Right-Handed,153,23,159,1,Bus,7,0.487,61,Athletics,439,701,717,861,0,0,22,"Right foot",58,56,"Ring finger",November,Winter,Yes,No,Meat,Juice,"Mathematics and statistics",10,12,5,"Yes - other","Text messaging",40,40,5,12,3,5,12,2,1,5,5,2,5,0,"Very little","Graduate degree",Country,Fly,Happy,Relative,"Wildlife, animals"
USA,KY,2012,"6         ",Female,12,Right-Handed,152.4,21,152.4,1,Bus,45,.338,42,Other,635,23,278,556,1000,1000,21,"Same length",80,65,"Index finger",February,Summer,Yes,No,"No favorite","Energy drink",Other,3,1,4,"Yes - other","Text messaging",400,546,0,54,1,0,0,25,21,10000,25,25,0,0,"A lot","Graduate degree","Heavy metal","Freeze time",Happy,"Musician or singer","Arts, culture, sports"
USA,KY,2018,"12        ",Female,17,Right-Handed,169,23,177,1,Bus,25,25,1.003,None,400,500,400,200,700,1000,24,"Left foot",8,11,"Ring finger",June,Summer,No,No,Pizza/Pasta,Water,"Mathematics and statistics",5,12,6,"Yes - broadband connection","Text messaging",40,45,14,1,2,4,0,0,18,4,20,4,30,1,"A lot","Graduate degree","Rhythm and blues (R&B)","Freeze time",Happy,Actor,"Education/Youth development"
USA,KY,2018,"10        ",Female,17,Right-Handed,158,23,160,2,Car,12,.54,38,Other,1000,950,900,890,200,200,22,"Right foot",7.3,7.5,"Ring finger",October,Spring,No,No,Breads/Sandwiches,Water,Music,5,9,2,"Yes - other","Myspace, Facebook, other social networking sites, or blog",25,20,20,5,13,6,3,0,5,5,3,7,7,2,"A lot","Graduate degree",Classical,Telepathy,Happy,"Community leader or elder","International aid"
USA,KY,2012,"12        ",Male,18,Right-Handed,179,27,186.5,1,Car,25,0.25,36,Baseball/Softball,118,0,294,,636,759,27,"Same length",92,90,"Index finger",October,Spring,No,No,Pizza/Pasta,Water,History,,6,3,"Yes - broadband connection","Text messaging",150,200,8,1,2,4,.5,0,2,50,50,.5,9,3,"Very little","Graduate degree","Punk rock",Fly,Rich,Politician,Other
USA,KY,2019,"7         ",Female,13,Right-Handed,5'3,6,4,4,Car,9min,0.191,48,Other,1000,1000,1000,1000,444,524,6,"Same length",5/1,5,"Index finger",July,Summer,No,Yes,"Rice/Noodle dishes",Water,Music,5,10,4,"Yes - broadband connection","Text messaging",alot,8,45min,16hr,0,20,0,24/7,24/7,24/7,24/7,1,0,0,"A lot",Other,Other,"Freeze time",Rich,Other,Health
USA,KY,2012,"6         ",Male,12,Right-Handed,159.4,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA,KY,2015,"6         ",Male,12,Right-Handed,143,21,146,1,Bus,15,0.372,42,Baseball/Softball,295,706,1000,550,406,658,21,"Same length",9.5,7,"Index finger",March,Summer,Yes,No,Meat,"Soft drink (caffeinated)","Physical education",8,12,5,"Yes - other","In person",0,0,3,0,2,3,4,5,0,0,1,3,0,1,Some,"Graduate degree",Pop,"Freeze time",Happy,Relative,"Arts, culture, sports"
USA,KY,2013,"11        ",Female,17,Right-Handed,161,22,159,1,Car,30,.724,45,Other,63,750,17,49,1000,1000,21,"Right foot",7,6,"Index finger",February,Fall,Yes,No,Pizza/Pasta,Tea,English,8,6,2,"Yes - broadband connection","Text messaging",35,60,16,5,14,120,6,0,25,168,100,100,0,8,"A lot",Other,Pop,Telepathy,Rich,"Musician or singer","Arts, culture, sports"
USA,KY,2013,"7         ",Male,13,Right-Handed,151,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA,KY,2013,"12        ",Male,16,Ambidextrous,178,35,200,3,Bus,15,.32,30,"Martial Arts",200,200,200,200,1000,1000,35,"Same length",100,90,"Ring finger",March,Winter,No,No,"Rice/Noodle dishes",Water,"Mathematics and statistics",3,3,2,"Yes - broadband connection","Text messaging",1000,1000,24,24,24,2,42,24,24,24,24,24,0,12,Some,"Graduate degree","Heavy metal","Freeze time",Happy,Friend,Health
USA,KY,2015,"6         ",Male,12,Right-Handed,141,20.5,142,1,Bus,45,.37,61,Athletics,1000,1000,1000,1000,21,21,20.5,"Same length",6,6.5,"Ring finger",December,Summer,No,No,Meat,Tea,"Physical education",8.5,9.5,4,"Yes - dial-up connection","In person",2,3,5,0,1,5,2,1,1,0,1,3,0,0,Some,"Undergraduate degree","Rap/Hip hop","Super strength",Healthy,Actor,"Arts, culture, sports"
USA,KY,2015,"6         ",Female,11,Right-Handed,166,27,164,1,Bus,60,0.292,46,Basketball,567,583,299,503,262,503,27,"Right foot",105,110,"Ring finger",May,Spring,No,No,Fruit,Water,"Physical education",9,8,4,"Yes - other","Myspace, Facebook, other social networking sites, or blog",20,20,6,1,1,6,7,1,1,1,1,1,0,1,Some,"Graduate degree","Rap/Hip hop","Freeze time",Healthy,"Sports person",Religious
USA,KY,2012,"12        ",Male,17,Left-Handed,184,26.5,189,1,Car,15,.312,38,"Martial Arts",400,500,400,600,900,900,26.5,"Same length",114,117,"Ring finger",May,Fall,No,No,Desserts,Water,"Mathematics and statistics",7,7,3,"Yes - broadband connection","Text messaging",48,54,28,8,10,2,10,15,2,70,20,2,0,2,Some,Other,Country,Invisibility,Happy,Friend,"Education/Youth development"
